CustomerID,CompanyName,ContactName,ContactTitle,OrderDate,UnitPrice,Discount,Freight,ProductName,CategoryName
QUEEN,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,00:00.0,24.9,0,71.07,Gumbär Gummibärchen,Confections
QUEEN,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,00:00.0,5.9,0.25,71.07,Tourtière,Meat/Poultry
FRANK,Frankenversand,Peter Franken,Marketing Manager,00:00.0,44,0,4.93,Raclette Courdavault,Dairy Products
FRANK,Frankenversand,Peter Franken,Marketing Manager,00:00.0,12,0.2,4.93,Röd Kaviar,Seafood
PICCO,Piccolo und mehr,Georg Pipps,Sales Manager,00:00.0,16.8,0.25,5.29,Queso Cabrales,Dairy Products
PICCO,Piccolo und mehr,Georg Pipps,Sales Manager,00:00.0,13.9,0,5.29,Pavlova,Confections
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,00:00.0,44,0,210.19,Raclette Courdavault,Dairy Products
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,00:00.0,10,0,210.19,Scottish Longbreads,Confections
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,00:00.0,6.2,0,210.19,Rhönbräu Klosterbier,Beverages
FURIB,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,00:00.0,15.5,0.15,16.96,Gula Malacca,Condiments
FURIB,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,00:00.0,10.4,0.15,16.96,Original Frankfurter grüne Soße,Condiments
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,00:00.0,11.2,0.05,62.89,NuNuCa Nuß-Nougat-Creme,Confections
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,00:00.0,11.2,0.05,62.89,Singaporean Hokkien Fried Mee,Grains/Cereals
LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,00:00.0,16.8,0.1,10.64,Louisiana Fiery Hot Pepper Sauce,Condiments
LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,00:00.0,13.6,0.1,10.64,Louisiana Hot Spiced Okra,Condiments
LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,00:00.0,28.8,0.1,10.64,Gudbrandsdalsost,Dairy Products
COMMI,Comércio Mineiro,Pedro Afonso,Sales Associate,00:00.0,30.4,0,65.99,Gnocchi di nonna Alice,Grains/Cereals
LAUGB,Laughing Bacchus Wine Cellars,Yoshi Tannamuri,Marketing Assistant,00:00.0,7.2,0,4.65,Tunnbröd,Grains/Cereals
LAUGB,Laughing Bacchus Wine Cellars,Yoshi Tannamuri,Marketing Assistant,00:00.0,7.7,0,4.65,Jack's New England Clam Chowder,Seafood
LAUGB,Laughing Bacchus Wine Cellars,Yoshi Tannamuri,Marketing Assistant,00:00.0,10.4,0,4.65,Original Frankfurter grüne Soße,Condiments
TRADH,Tradição Hipermercados,Anabela Domingues,Sales Representative,00:00.0,10,0.05,46.77,Gorgonzola Telino,Dairy Products
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,00:00.0,30.4,0,36.21,Gnocchi di nonna Alice,Grains/Cereals
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,00:00.0,27.8,0,36.21,Mozzarella di Giovanni,Dairy Products
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,00:00.0,10.4,0,36.21,Original Frankfurter grüne Soße,Condiments
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,00:00.0,4.5,0,29.75,Guaraná Fantástica,Beverages
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,00:00.0,18.4,0,29.75,Boston Crab Meat,Seafood
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,00:00.0,14,0,29.75,Singaporean Hokkien Fried Mee,Grains/Cereals
LILAS,LILA-Supermercado,Carlos González,Accounting Manager,00:00.0,45.6,0,102.02,Rössle Sauerkraut,Produce
LILAS,LILA-Supermercado,Carlos González,Accounting Manager,00:00.0,20,0,102.02,Maxilaku,Confections
LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,00:00.0,15.5,0.05,42.68,Genen Shouyu,Condiments
LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,00:00.0,45.6,0.05,42.68,Rössle Sauerkraut,Produce
BLAUS,Blauer See Delikatessen,Hanna Moos,Sales Representative,00:00.0,7.45,0,8.85,Tourtière,Meat/Poultry
PERIC,Pericles Comidas clásicas,Guillermo Fernández,Sales Representative,00:00.0,9.5,0,69.32,Rogede sild,Seafood
PERIC,Pericles Comidas clásicas,Guillermo Fernández,Sales Representative,00:00.0,32.8,0,69.32,Perth Pasties,Meat/Poultry
PERIC,Pericles Comidas clásicas,Guillermo Fernández,Sales Representative,00:00.0,14,0,69.32,Laughing Lumberjack Lager,Beverages
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,00:00.0,23.25,0,16.74,Tofu,Produce
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,00:00.0,21.05,0,16.74,Louisiana Fiery Hot Pepper Sauce,Condiments
WHITC,White Clover Markets,Karl Jablonski,Owner,00:00.0,19,0,59.13,Chang,Beverages
WHITC,White Clover Markets,Karl Jablonski,Owner,00:00.0,10,0,59.13,Sir Rodney's Scones,Confections
WHITC,White Clover Markets,Karl Jablonski,Owner,00:00.0,32.8,0,59.13,Perth Pasties,Meat/Poultry
WHITC,White Clover Markets,Karl Jablonski,Owner,00:00.0,28.5,0,59.13,Sirop d'érable,Condiments
MEREP,Mère Paillarde,Jean Fresnière,Marketing Assistant,00:00.0,49.3,0,7.13,Tarte au sucre,Confections
KOENE,Königlich Essen,Philip Cramer,Sales Associate,00:00.0,14,0.1,21.19,NuNuCa Nuß-Nougat-Creme,Confections
KOENE,Königlich Essen,Philip Cramer,Sales Associate,00:00.0,15,0.1,21.19,Outback Lager,Beverages
ANTON,Antonio Moreno Taquería,Antonio Moreno,Owner,00:00.0,46,0.15,47.45,Ipoh Coffee,Beverages
ANTON,Antonio Moreno Taquería,Antonio Moreno,Owner,00:00.0,12.75,0.15,47.45,Chocolade,Confections
OTTIK,Ottilies Käseladen,Henriette Pfalzheim,Owner,00:00.0,6,0,4.99,Konbu,Seafood
OTTIK,Ottilies Käseladen,Henriette Pfalzheim,Owner,00:00.0,18,0,4.99,Chartreuse verte,Beverages
BLAUS,Blauer See Delikatessen,Hanna Moos,Sales Representative,00:00.0,45.6,0,0.15,Rössle Sauerkraut,Produce
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,00:00.0,123.79,0,367.63,Thüringer Rostbratwurst,Meat/Poultry
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,00:00.0,7.75,0.1,367.63,Rhönbräu Klosterbier,Beverages
BONAP,Bon app',Laurence Lebihan,Owner,00:00.0,22,0.15,350.64,Chef Anton's Cajun Seasoning,Condiments
BONAP,Bon app',Laurence Lebihan,Owner,00:00.0,30,0.15,350.64,Uncle Bob's Organic Dried Pears,Produce
BONAP,Bon app',Laurence Lebihan,Owner,00:00.0,40,0.15,350.64,Northwoods Cranberry Sauce,Condiments
FAMIA,Familia Arquibaldo,Aria Cruz,Marketing Assistant,00:00.0,4.5,0.15,3.53,Guaraná Fantástica,Beverages
FAMIA,Familia Arquibaldo,Aria Cruz,Marketing Assistant,00:00.0,12,0.15,3.53,Spegesild,Seafood
FAMIA,Familia Arquibaldo,Aria Cruz,Marketing Assistant,00:00.0,9.5,0.15,3.53,Zaanse koeken,Confections
FAMIA,Familia Arquibaldo,Aria Cruz,Marketing Assistant,00:00.0,34,0.15,3.53,Camembert Pierrot,Dairy Products
WANDK,Die Wandernde Kuh,Rita Müller,Sales Representative,00:00.0,10,0.2,105.65,Sir Rodney's Scones,Confections
WANDK,Die Wandernde Kuh,Rita Müller,Sales Representative,00:00.0,32,0.2,105.65,Mascarpone Fabioli,Dairy Products
WANDK,Die Wandernde Kuh,Rita Müller,Sales Representative,00:00.0,28.5,0.2,105.65,Sirop d'érable,Condiments
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,81,0,789.95,Sir Rodney's Marmalade,Confections
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,45.6,0,789.95,Rössle Sauerkraut,Produce
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,38,0,789.95,Gnocchi di nonna Alice,Grains/Cereals
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,21.05,0,789.95,Louisiana Fiery Hot Pepper Sauce,Condiments
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,7.75,0,789.95,Rhönbräu Klosterbier,Beverages
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,97,0.15,204.47,Mishi Kobe Niku,Meat/Poultry
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,17.45,0,204.47,Pavlova,Confections
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,43.9,0,204.47,Schoggi Schokolade,Confections
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,2.5,0.15,204.47,Geitost,Dairy Products
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,34,0.15,204.47,Camembert Pierrot,Dairy Products
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,00:00.0,62.5,0.1,62.78,Carnarvon Tigers,Seafood
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,00:00.0,9.65,0.1,62.78,Jack's New England Clam Chowder,Seafood
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,00:00.0,14,0,62.78,Singaporean Hokkien Fried Mee,Grains/Cereals
NORTS,North/South,Simon Crowther,Sales Associate,00:00.0,7,0,32.07,Filo Mix,Grains/Cereals
NORTS,North/South,Simon Crowther,Sales Associate,00:00.0,55,0,32.07,Raclette Courdavault,Dairy Products
NORTS,North/South,Simon Crowther,Sales Associate,00:00.0,15,0,32.07,Outback Lager,Beverages
TORTU,Tortuga Restaurante,Miguel Angel Paolino,Owner,00:00.0,4.5,0,218.15,Guaraná Fantástica,Beverages
TORTU,Tortuga Restaurante,Miguel Angel Paolino,Owner,00:00.0,263.5,0,218.15,Côte de Blaye,Beverages
TORTU,Tortuga Restaurante,Miguel Angel Paolino,Owner,00:00.0,19.45,0,218.15,Gula Malacca,Condiments
CHOPS,Chop-suey Chinese,Yang Wang,Owner,00:00.0,31,0.05,91.76,Ikura,Seafood
CHOPS,Chop-suey Chinese,Yang Wang,Owner,00:00.0,38,0,91.76,Gnocchi di nonna Alice,Grains/Cereals
CHOPS,Chop-suey Chinese,Yang Wang,Owner,00:00.0,34,0.05,91.76,Camembert Pierrot,Dairy Products
SANTG,Santé Gourmet,Jonas Bergulfsen,Owner,00:00.0,4.5,0,13.37,Guaraná Fantástica,Beverages
SANTG,Santé Gourmet,Jonas Bergulfsen,Owner,00:00.0,32.8,0,13.37,Perth Pasties,Meat/Poultry
CACTU,Cactus Comidas para llevar,Patricio Simpson,Sales Agent,00:00.0,18,0,17.22,Steeleye Stout,Beverages
CACTU,Cactus Comidas para llevar,Patricio Simpson,Sales Agent,00:00.0,9.65,0,17.22,Jack's New England Clam Chowder,Seafood
CACTU,Cactus Comidas para llevar,Patricio Simpson,Sales Agent,00:00.0,12.5,0,17.22,Scottish Longbreads,Confections
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,00:00.0,18,0.2,45.33,Chai,Beverages
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,00:00.0,40,0,45.33,Northwoods Cranberry Sauce,Condiments
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,00:00.0,25.89,0.2,45.33,Nord-Ost Matjeshering,Seafood
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,00:00.0,18.4,0.2,45.33,Boston Crab Meat,Seafood
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,00:00.0,39,0.1,77.63,Alice Mutton,Meat/Poultry
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,00:00.0,81,0.1,77.63,Sir Rodney's Marmalade,Confections
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,00:00.0,26,0.1,77.63,Gravad lax,Seafood
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,00:00.0,9.65,0.1,77.63,Jack's New England Clam Chowder,Seafood
BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,00:00.0,31,0,244.79,Ikura,Seafood
BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,00:00.0,25.89,0,244.79,Nord-Ost Matjeshering,Seafood
BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,00:00.0,46,0,244.79,Ipoh Coffee,Beverages
BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,00:00.0,7.45,0,244.79,Tourtière,Meat/Poultry
BONAP,Bon app',Laurence Lebihan,Owner,00:00.0,19,0,11.06,Inlagd Sill,Seafood
BONAP,Bon app',Laurence Lebihan,Owner,00:00.0,18.4,0.1,11.06,Boston Crab Meat,Seafood
WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,00:00.0,18,0.15,58.59,Chai,Beverages
WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,00:00.0,6,0,58.59,Konbu,Seafood
WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,00:00.0,38,0.15,58.59,Gnocchi di nonna Alice,Grains/Cereals
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,22,0.1,41.9,Chef Anton's Cajun Seasoning,Condiments
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,19,0.1,41.9,Inlagd Sill,Seafood
GREAL,Great Lakes Food Market,Howard Snyder,Marketing Manager,00:00.0,21,0,3.35,Queso Cabrales,Dairy Products
GREAL,Great Lakes Food Market,Howard Snyder,Marketing Manager,00:00.0,2.5,0.2,3.35,Geitost,Dairy Products
GREAL,Great Lakes Food Market,Howard Snyder,Marketing Manager,00:00.0,34.8,0,3.35,Mozzarella di Giovanni,Dairy Products
MAISD,Maison Dewey,Catherine Dewey,Sales Agent,00:00.0,24,0,66.69,Pâté chinois,Meat/Poultry
MAISD,Maison Dewey,Catherine Dewey,Sales Agent,00:00.0,12.5,0,66.69,Scottish Longbreads,Confections
MAISD,Maison Dewey,Catherine Dewey,Sales Agent,00:00.0,36,0,66.69,Gudbrandsdalsost,Dairy Products
PICCO,Piccolo und mehr,Georg Pipps,Sales Manager,00:00.0,39,0,339.22,Alice Mutton,Meat/Poultry
PICCO,Piccolo und mehr,Georg Pipps,Sales Manager,00:00.0,46,0,339.22,Ipoh Coffee,Beverages
PICCO,Piccolo und mehr,Georg Pipps,Sales Manager,00:00.0,28.5,0,339.22,Sirop d'érable,Condiments
PICCO,Piccolo und mehr,Georg Pipps,Sales Manager,00:00.0,18,0,339.22,Lakkalikööri,Beverages
OCEAN,Océano Atlántico Ltda.,Yvonne Moncada,Sales Agent,00:00.0,55,0,8.12,Raclette Courdavault,Dairy Products
EASTC,Eastern Connection,Ann Devon,Sales Agent,00:00.0,25.89,0,74.46,Nord-Ost Matjeshering,Seafood
EASTC,Eastern Connection,Ann Devon,Sales Agent,00:00.0,17,0,74.46,Louisiana Hot Spiced Okra,Condiments
FOLKO,Folk och fä HB,Maria Larsson,Owner,00:00.0,22,0.05,188.04,Chef Anton's Cajun Seasoning,Condiments
FOLKO,Folk och fä HB,Maria Larsson,Owner,00:00.0,34.8,0,188.04,Mozzarella di Giovanni,Dairy Products
FOLKO,Folk och fä HB,Maria Larsson,Owner,00:00.0,15,0.05,188.04,Röd Kaviar,Seafood
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,00:00.0,25.89,0,27.94,Nord-Ost Matjeshering,Seafood
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,00:00.0,18.4,0.2,27.94,Boston Crab Meat,Seafood
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,00:00.0,7.45,0.2,27.94,Tourtière,Meat/Poultry
ANTON,Antonio Moreno Taquería,Antonio Moreno,Owner,00:00.0,21,0.1,15.64,Queso Cabrales,Dairy Products
ANTON,Antonio Moreno Taquería,Antonio Moreno,Owner,00:00.0,18.4,0.1,15.64,Boston Crab Meat,Seafood
ANTON,Antonio Moreno Taquería,Antonio Moreno,Owner,00:00.0,19.5,0.1,15.64,Ravioli Angelo,Grains/Cereals
ANTON,Antonio Moreno Taquería,Antonio Moreno,Owner,00:00.0,55,0.1,15.64,Raclette Courdavault,Dairy Products
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,00:00.0,38,0.25,58.88,Queso Manchego La Pastora,Dairy Products
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,00:00.0,12.5,0,58.88,Gorgonzola Telino,Dairy Products
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,00:00.0,2.5,0,58.88,Geitost,Dairy Products
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,00:00.0,34,0.25,58.88,Camembert Pierrot,Dairy Products
RICSU,Richter Supermarkt,Michael Holz,Sales Manager,00:00.0,12.5,0,78.85,Gorgonzola Telino,Dairy Products
RICSU,Richter Supermarkt,Michael Holz,Sales Manager,00:00.0,53,0,78.85,Manjimup Dried Apples,Produce
RICSU,Richter Supermarkt,Michael Holz,Sales Manager,00:00.0,13.25,0,78.85,Escargots de Bourgogne,Seafood
RICSU,Richter Supermarkt,Michael Holz,Sales Manager,00:00.0,34.8,0,78.85,Mozzarella di Giovanni,Dairy Products
RICSU,Richter Supermarkt,Michael Holz,Sales Manager,00:00.0,15,0,78.85,Röd Kaviar,Seafood
BSBEV,B's Beverages,Victoria Ashworth,Sales Representative,00:00.0,15,0,4.87,Outback Lager,Beverages
BSBEV,B's Beverages,Victoria Ashworth,Sales Representative,00:00.0,34.8,0,4.87,Mozzarella di Giovanni,Dairy Products
BSBEV,B's Beverages,Victoria Ashworth,Sales Representative,00:00.0,6,0,12.36,Konbu,Seafood
BSBEV,B's Beverages,Victoria Ashworth,Sales Representative,00:00.0,10,0,12.36,Sir Rodney's Scones,Confections
BSBEV,B's Beverages,Victoria Ashworth,Sales Representative,00:00.0,2.5,0,12.36,Geitost,Dairy Products
BSBEV,B's Beverages,Victoria Ashworth,Sales Representative,00:00.0,20,0,12.36,Maxilaku,Confections
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,10,0,1007.64,Aniseed Syrup,Condiments
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,31.23,0,1007.64,Gumbär Gummibärchen,Confections
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,263.5,0,1007.64,Côte de Blaye,Beverages
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,12.5,0,1007.64,Scottish Longbreads,Confections
HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,00:00.0,4.5,0.1,68.65,Guaraná Fantástica,Beverages
HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,00:00.0,263.5,0.1,68.65,Côte de Blaye,Beverages
HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,00:00.0,21.05,0.1,68.65,Louisiana Fiery Hot Pepper Sauce,Condiments
HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,00:00.0,21.5,0.1,68.65,Flotemysost,Dairy Products
KOENE,Königlich Essen,Philip Cramer,Sales Associate,00:00.0,21,0.05,10.95,Queso Cabrales,Dairy Products
KOENE,Königlich Essen,Philip Cramer,Sales Associate,00:00.0,7.45,0.05,10.95,Tourtière,Meat/Poultry
LILAS,LILA-Supermercado,Carlos González,Accounting Manager,00:00.0,38,0.15,48.17,Queso Manchego La Pastora,Dairy Products
LILAS,LILA-Supermercado,Carlos González,Accounting Manager,00:00.0,9,0.15,48.17,Tunnbröd,Grains/Cereals
LONEP,Lonesome Pine Restaurant,Fran Wilson,Sales Manager,00:00.0,45.6,0,24.91,Rössle Sauerkraut,Produce
LONEP,Lonesome Pine Restaurant,Fran Wilson,Sales Manager,00:00.0,14,0,24.91,Laughing Lumberjack Lager,Beverages
LAZYK,Lazy K Kountry Store,John Steel,Marketing Manager,00:00.0,21,0,11.92,Queso Cabrales,Dairy Products
VICTE,Victuailles en stock,Mary Saveley,Sales Agent,00:00.0,30,0,194.72,Uncle Bob's Organic Dried Pears,Produce
VICTE,Victuailles en stock,Mary Saveley,Sales Agent,00:00.0,18,0,194.72,Steeleye Stout,Beverages
VICTE,Victuailles en stock,Mary Saveley,Sales Agent,00:00.0,49.3,0,194.72,Tarte au sucre,Confections
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,00:00.0,32,0.15,178.43,Mascarpone Fabioli,Dairy Products
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,00:00.0,19,0,178.43,Inlagd Sill,Seafood
TOMSP,Toms Spezialitäten,Karin Josephs,Marketing Manager,00:00.0,14,0.25,1.43,Sasquatch Ale,Beverages
TOMSP,Toms Spezialitäten,Karin Josephs,Marketing Manager,00:00.0,9.65,0,1.43,Jack's New England Clam Chowder,Seafood
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,12.5,0.15,171.24,Gorgonzola Telino,Dairy Products
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,9.5,0.15,171.24,Rogede sild,Seafood
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,53,0.15,171.24,Manjimup Dried Apples,Produce
GODOS,Godos Cocina Típica,José Pedro Freyre,Sales Manager,00:00.0,39,0.1,4.32,Alice Mutton,Meat/Poultry
GODOS,Godos Cocina Típica,José Pedro Freyre,Sales Manager,00:00.0,9.2,0,4.32,Teatime Chocolate Biscuits,Confections
GODOS,Godos Cocina Típica,José Pedro Freyre,Sales Manager,00:00.0,10,0.1,4.32,Sir Rodney's Scones,Confections
GODOS,Godos Cocina Típica,José Pedro Freyre,Sales Manager,00:00.0,28.5,0.1,4.32,Sirop d'érable,Condiments
FURIB,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,00:00.0,17.45,0.15,72.95,Pavlova,Confections
FURIB,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,00:00.0,18,0.15,72.95,Steeleye Stout,Beverages
FURIB,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,00:00.0,19.45,0,72.95,Gula Malacca,Condiments
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,00:00.0,36,0,83.22,Gudbrandsdalsost,Dairy Products
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,00:00.0,7.75,0,83.22,Rhönbräu Klosterbier,Beverages
WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,00:00.0,21,0,149.49,Queso Cabrales,Dairy Products
WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,00:00.0,17.45,0,149.49,Pavlova,Confections
WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,00:00.0,21,0,149.49,Gustaf's Knäckebröd,Grains/Cereals
WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,00:00.0,12.5,0,149.49,Gorgonzola Telino,Dairy Products
WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,00:00.0,18,0,149.49,Steeleye Stout,Beverages
OTTIK,Ottilies Käseladen,Henriette Pfalzheim,Owner,00:00.0,17.45,0.05,120.97,Pavlova,Confections
OTTIK,Ottilies Käseladen,Henriette Pfalzheim,Owner,00:00.0,9,0.05,120.97,Tunnbröd,Grains/Cereals
OTTIK,Ottilies Käseladen,Henriette Pfalzheim,Owner,00:00.0,49.3,0.05,120.97,Tarte au sucre,Confections
OTTIK,Ottilies Käseladen,Henriette Pfalzheim,Owner,00:00.0,13,0.05,120.97,Original Frankfurter grüne Soße,Condiments
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,00:00.0,23.25,0.2,252.49,Tofu,Produce
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,00:00.0,9.2,0.2,252.49,Teatime Chocolate Biscuits,Confections
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,00:00.0,4.5,0.2,252.49,Guaraná Fantástica,Beverages
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,00:00.0,53,0.2,252.49,Manjimup Dried Apples,Produce
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,00:00.0,38,0.2,252.49,Gnocchi di nonna Alice,Grains/Cereals
SIMOB,Simons bistro,Jytte Petersen,Owner,00:00.0,34.8,0,9.8,Mozzarella di Giovanni,Dairy Products
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,00:00.0,33.25,0,96.72,Wimmers gute Semmelknödel,Grains/Cereals
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,00:00.0,7.75,0,96.72,Rhönbräu Klosterbier,Beverages
AROUT,Around the Horn,Thomas Hardy,Sales Representative,00:00.0,9.5,0,72.97,Zaanse koeken,Confections
AROUT,Around the Horn,Thomas Hardy,Sales Representative,00:00.0,53,0,72.97,Manjimup Dried Apples,Produce
AROUT,Around the Horn,Thomas Hardy,Sales Representative,00:00.0,7,0,72.97,Filo Mix,Grains/Cereals
AROUT,Around the Horn,Thomas Hardy,Sales Representative,00:00.0,32.8,0,72.97,Perth Pasties,Meat/Poultry
AROUT,Around the Horn,Thomas Hardy,Sales Representative,00:00.0,15,0,72.97,Röd Kaviar,Seafood
BLONP,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,00:00.0,9.65,0.05,8.05,Jack's New England Clam Chowder,Seafood
BLONP,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,00:00.0,24,0.05,8.05,Pâté chinois,Meat/Poultry
FRANK,Frankenversand,Peter Franken,Marketing Manager,00:00.0,25.89,0,36.65,Nord-Ost Matjeshering,Seafood
FRANK,Frankenversand,Peter Franken,Marketing Manager,00:00.0,49.3,0.25,36.65,Tarte au sucre,Confections
