Customer Id,Customer,Contact,Contact Title,Order Date,Order Id,Category,Product,Sales Price,Quantity,Discount
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,4/22/1997,10514,Confections,Sir Rodney's Marmalade,81,39,0
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,4/22/1997,10514,Produce,Rössle Sauerkraut,45.6,35,0
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,4/22/1997,10514,Grains/Cereals,Gnocchi di nonna Alice,38,70,0
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,4/22/1997,10514,Condiments,Louisiana Fiery Hot Pepper Sauce,21.05,39,0
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,4/22/1997,10514,Beverages,Rhönbräu Klosterbier,7.75,50,0
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,4/23/1997,10515,Meat/Poultry,Mishi Kobe Niku,97,16,0.15
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,4/23/1997,10515,Confections,Pavlova,17.45,50,0
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,4/23/1997,10515,Confections,Schoggi Schokolade,43.9,120,0
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,4/23/1997,10515,Dairy Products,Geitost,2.5,16,0.15
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,4/23/1997,10515,Dairy Products,Camembert Pierrot,34,84,0.15
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,4/24/1997,10516,Seafood,Carnarvon Tigers,62.5,25,0.1
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,4/24/1997,10516,Seafood,Jack's New England Clam Chowder,9.65,80,0.1
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,4/24/1997,10516,Grains/Cereals,Singaporean Hokkien Fried Mee,14,20,0
NORTS,North/South,Simon Crowther,Sales Associate,4/24/1997,10517,Grains/Cereals,Filo Mix,7,6,0
NORTS,North/South,Simon Crowther,Sales Associate,4/24/1997,10517,Dairy Products,Raclette Courdavault,55,4,0
NORTS,North/South,Simon Crowther,Sales Associate,4/24/1997,10517,Beverages,Outback Lager,15,6,0
TORTU,Tortuga Restaurante,Miguel Angel Paolino,Owner,4/25/1997,10518,Beverages,Guaraná Fantástica,4.5,5,0
TORTU,Tortuga Restaurante,Miguel Angel Paolino,Owner,4/25/1997,10518,Beverages,Côte de Blaye,263.5,15,0
TORTU,Tortuga Restaurante,Miguel Angel Paolino,Owner,4/25/1997,10518,Condiments,Gula Malacca,19.45,9,0
CHOPS,Chop-suey Chinese,Yang Wang,Owner,4/28/1997,10519,Seafood,Ikura,31,16,0.05
CHOPS,Chop-suey Chinese,Yang Wang,Owner,4/28/1997,10519,Grains/Cereals,Gnocchi di nonna Alice,38,40,0
CHOPS,Chop-suey Chinese,Yang Wang,Owner,4/28/1997,10519,Dairy Products,Camembert Pierrot,34,10,0.05
SANTG,Santé Gourmet,Jonas Bergulfsen,Owner,4/29/1997,10520,Beverages,Guaraná Fantástica,4.5,8,0
SANTG,Santé Gourmet,Jonas Bergulfsen,Owner,4/29/1997,10520,Meat/Poultry,Perth Pasties,32.8,5,0
CACTU,Cactus Comidas para llevar,Patricio Simpson,Sales Agent,4/29/1997,10521,Beverages,Steeleye Stout,18,3,0
CACTU,Cactus Comidas para llevar,Patricio Simpson,Sales Agent,4/29/1997,10521,Seafood,Jack's New England Clam Chowder,9.65,10,0
CACTU,Cactus Comidas para llevar,Patricio Simpson,Sales Agent,4/29/1997,10521,Confections,Scottish Longbreads,12.5,6,0
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,4/30/1997,10522,Beverages,Chai,18,40,0.2
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,4/30/1997,10522,Condiments,Northwoods Cranberry Sauce,40,24,0
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,4/30/1997,10522,Seafood,Nord-Ost Matjeshering,25.89,20,0.2
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,4/30/1997,10522,Seafood,Boston Crab Meat,18.4,25,0.2
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,5/1/1997,10523,Meat/Poultry,Alice Mutton,39,25,0.1
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,5/1/1997,10523,Confections,Sir Rodney's Marmalade,81,15,0.1
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,5/1/1997,10523,Seafood,Gravad lax,26,18,0.1
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,5/1/1997,10523,Seafood,Jack's New England Clam Chowder,9.65,6,0.1
BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,5/1/1997,10524,Seafood,Ikura,31,2,0
BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,5/1/1997,10524,Seafood,Nord-Ost Matjeshering,25.89,10,0
BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,5/1/1997,10524,Beverages,Ipoh Coffee,46,60,0
BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,5/1/1997,10524,Meat/Poultry,Tourtière,7.45,15,0
BONAP,Bon app',Laurence Lebihan,Owner,5/2/1997,10525,Seafood,Inlagd Sill,19,30,0
BONAP,Bon app',Laurence Lebihan,Owner,5/2/1997,10525,Seafood,Boston Crab Meat,18.4,15,0.1
WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,5/5/1997,10526,Beverages,Chai,18,8,0.15
WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,5/5/1997,10526,Seafood,Konbu,6,10,0
WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,5/5/1997,10526,Grains/Cereals,Gnocchi di nonna Alice,38,30,0.15
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,5/5/1997,10527,Condiments,Chef Anton's Cajun Seasoning,22,50,0.1
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,5/5/1997,10527,Seafood,Inlagd Sill,19,30,0.1
GREAL,Great Lakes Food Market,Howard Snyder,Marketing Manager,5/6/1997,10528,Dairy Products,Queso Cabrales,21,3,0
GREAL,Great Lakes Food Market,Howard Snyder,Marketing Manager,5/6/1997,10528,Dairy Products,Geitost,2.5,8,0.2
GREAL,Great Lakes Food Market,Howard Snyder,Marketing Manager,5/6/1997,10528,Dairy Products,Mozzarella di Giovanni,34.8,9,0
MAISD,Maison Dewey,Catherine Dewey,Sales Agent,5/7/1997,10529,Meat/Poultry,Pâté chinois,24,14,0
MAISD,Maison Dewey,Catherine Dewey,Sales Agent,5/7/1997,10529,Confections,Scottish Longbreads,12.5,20,0
MAISD,Maison Dewey,Catherine Dewey,Sales Agent,5/7/1997,10529,Dairy Products,Gudbrandsdalsost,36,10,0
PICCO,Piccolo und mehr,Georg Pipps,Sales Manager,5/8/1997,10530,Meat/Poultry,Alice Mutton,39,40,0
PICCO,Piccolo und mehr,Georg Pipps,Sales Manager,5/8/1997,10530,Beverages,Ipoh Coffee,46,25,0
PICCO,Piccolo und mehr,Georg Pipps,Sales Manager,5/8/1997,10530,Condiments,Sirop d'érable,28.5,20,0
PICCO,Piccolo und mehr,Georg Pipps,Sales Manager,5/8/1997,10530,Beverages,Lakkalikööri,18,50,0
OCEAN,Océano Atlántico Ltda.,Yvonne Moncada,Sales Agent,5/8/1997,10531,Dairy Products,Raclette Courdavault,55,2,0
EASTC,Eastern Connection,Ann Devon,Sales Agent,5/9/1997,10532,Seafood,Nord-Ost Matjeshering,25.89,15,0
EASTC,Eastern Connection,Ann Devon,Sales Agent,5/9/1997,10532,Condiments,Louisiana Hot Spiced Okra,17,24,0
FOLKO,Folk och fä HB,Maria Larsson,Owner,5/12/1997,10533,Condiments,Chef Anton's Cajun Seasoning,22,50,0.05
FOLKO,Folk och fä HB,Maria Larsson,Owner,5/12/1997,10533,Dairy Products,Mozzarella di Giovanni,34.8,24,0
FOLKO,Folk och fä HB,Maria Larsson,Owner,5/12/1997,10533,Seafood,Röd Kaviar,15,24,0.05
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,5/12/1997,10534,Seafood,Nord-Ost Matjeshering,25.89,10,0
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,5/12/1997,10534,Seafood,Boston Crab Meat,18.4,10,0.2
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,5/12/1997,10534,Meat/Poultry,Tourtière,7.45,10,0.2
ANTON,Antonio Moreno Taquería,Antonio Moreno,Owner,5/13/1997,10535,Dairy Products,Queso Cabrales,21,50,0.1
ANTON,Antonio Moreno Taquería,Antonio Moreno,Owner,5/13/1997,10535,Seafood,Boston Crab Meat,18.4,10,0.1
ANTON,Antonio Moreno Taquería,Antonio Moreno,Owner,5/13/1997,10535,Grains/Cereals,Ravioli Angelo,19.5,5,0.1
ANTON,Antonio Moreno Taquería,Antonio Moreno,Owner,5/13/1997,10535,Dairy Products,Raclette Courdavault,55,15,0.1
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,5/14/1997,10536,Dairy Products,Queso Manchego La Pastora,38,15,0.25
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,5/14/1997,10536,Dairy Products,Gorgonzola Telino,12.5,20,0
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,5/14/1997,10536,Dairy Products,Geitost,2.5,30,0
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,5/14/1997,10536,Dairy Products,Camembert Pierrot,34,35,0.25
RICSU,Richter Supermarkt,Michael Holz,Sales Manager,5/14/1997,10537,Dairy Products,Gorgonzola Telino,12.5,30,0
RICSU,Richter Supermarkt,Michael Holz,Sales Manager,5/14/1997,10537,Produce,Manjimup Dried Apples,53,6,0
RICSU,Richter Supermarkt,Michael Holz,Sales Manager,5/14/1997,10537,Seafood,Escargots de Bourgogne,13.25,20,0
RICSU,Richter Supermarkt,Michael Holz,Sales Manager,5/14/1997,10537,Dairy Products,Mozzarella di Giovanni,34.8,21,0
RICSU,Richter Supermarkt,Michael Holz,Sales Manager,5/14/1997,10537,Seafood,Röd Kaviar,15,9,0
BSBEV,B's Beverages,Victoria Ashworth,Sales Representative,5/15/1997,10538,Beverages,Outback Lager,15,7,0
BSBEV,B's Beverages,Victoria Ashworth,Sales Representative,5/15/1997,10538,Dairy Products,Mozzarella di Giovanni,34.8,1,0
BSBEV,B's Beverages,Victoria Ashworth,Sales Representative,5/16/1997,10539,Seafood,Konbu,6,8,0
BSBEV,B's Beverages,Victoria Ashworth,Sales Representative,5/16/1997,10539,Confections,Sir Rodney's Scones,10,15,0
BSBEV,B's Beverages,Victoria Ashworth,Sales Representative,5/16/1997,10539,Dairy Products,Geitost,2.5,15,0
BSBEV,B's Beverages,Victoria Ashworth,Sales Representative,5/16/1997,10539,Confections,Maxilaku,20,6,0
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,5/19/1997,10540,Condiments,Aniseed Syrup,10,60,0
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,5/19/1997,10540,Confections,Gumbär Gummibärchen,31.23,40,0
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,5/19/1997,10540,Beverages,Côte de Blaye,263.5,30,0
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,5/19/1997,10540,Confections,Scottish Longbreads,12.5,35,0
HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,5/19/1997,10541,Beverages,Guaraná Fantástica,4.5,35,0.1
HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,5/19/1997,10541,Beverages,Côte de Blaye,263.5,4,0.1
HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,5/19/1997,10541,Condiments,Louisiana Fiery Hot Pepper Sauce,21.05,36,0.1
HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,5/19/1997,10541,Dairy Products,Flotemysost,21.5,9,0.1
KOENE,Königlich Essen,Philip Cramer,Sales Associate,5/20/1997,10542,Dairy Products,Queso Cabrales,21,15,0.05
KOENE,Königlich Essen,Philip Cramer,Sales Associate,5/20/1997,10542,Meat/Poultry,Tourtière,7.45,24,0.05
LILAS,LILA-Supermercado,Carlos González,Accounting Manager,5/21/1997,10543,Dairy Products,Queso Manchego La Pastora,38,30,0.15
LILAS,LILA-Supermercado,Carlos González,Accounting Manager,5/21/1997,10543,Grains/Cereals,Tunnbröd,9,70,0.15
LONEP,Lonesome Pine Restaurant,Fran Wilson,Sales Manager,5/21/1997,10544,Produce,Rössle Sauerkraut,45.6,7,0
LONEP,Lonesome Pine Restaurant,Fran Wilson,Sales Manager,5/21/1997,10544,Beverages,Laughing Lumberjack Lager,14,7,0
LAZYK,Lazy K Kountry Store,John Steel,Marketing Manager,5/22/1997,10545,Dairy Products,Queso Cabrales,21,10,0
VICTE,Victuailles en stock,Mary Saveley,Sales Agent,5/23/1997,10546,Produce,Uncle Bob's Organic Dried Pears,30,10,0
VICTE,Victuailles en stock,Mary Saveley,Sales Agent,5/23/1997,10546,Beverages,Steeleye Stout,18,30,0
VICTE,Victuailles en stock,Mary Saveley,Sales Agent,5/23/1997,10546,Confections,Tarte au sucre,49.3,40,0
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,5/23/1997,10547,Dairy Products,Mascarpone Fabioli,32,24,0.15
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,5/23/1997,10547,Seafood,Inlagd Sill,19,60,0
TOMSP,Toms Spezialitäten,Karin Josephs,Marketing Manager,5/26/1997,10548,Beverages,Sasquatch Ale,14,10,0.25
TOMSP,Toms Spezialitäten,Karin Josephs,Marketing Manager,5/26/1997,10548,Seafood,Jack's New England Clam Chowder,9.65,14,0
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,5/27/1997,10549,Dairy Products,Gorgonzola Telino,12.5,55,0.15
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,5/27/1997,10549,Seafood,Rogede sild,9.5,100,0.15
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,5/27/1997,10549,Produce,Manjimup Dried Apples,53,48,0.15
GODOS,Godos Cocina Típica,José Pedro Freyre,Sales Manager,5/28/1997,10550,Meat/Poultry,Alice Mutton,39,8,0.1
GODOS,Godos Cocina Típica,José Pedro Freyre,Sales Manager,5/28/1997,10550,Confections,Teatime Chocolate Biscuits,9.2,10,0
GODOS,Godos Cocina Típica,José Pedro Freyre,Sales Manager,5/28/1997,10550,Confections,Sir Rodney's Scones,10,6,0.1
GODOS,Godos Cocina Típica,José Pedro Freyre,Sales Manager,5/28/1997,10550,Condiments,Sirop d'érable,28.5,10,0.1
FURIB,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,5/28/1997,10551,Confections,Pavlova,17.45,40,0.15
FURIB,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,5/28/1997,10551,Beverages,Steeleye Stout,18,20,0.15
FURIB,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,5/28/1997,10551,Condiments,Gula Malacca,19.45,40,0
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,5/29/1997,10552,Dairy Products,Gudbrandsdalsost,36,18,0
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,5/29/1997,10552,Beverages,Rhönbräu Klosterbier,7.75,30,0
WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,5/30/1997,10553,Dairy Products,Queso Cabrales,21,15,0
WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,5/30/1997,10553,Confections,Pavlova,17.45,14,0
WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,5/30/1997,10553,Grains/Cereals,Gustaf's Knäckebröd,21,24,0
WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,5/30/1997,10553,Dairy Products,Gorgonzola Telino,12.5,30,0
WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,5/30/1997,10553,Beverages,Steeleye Stout,18,6,0
OTTIK,Ottilies Käseladen,Henriette Pfalzheim,Owner,5/30/1997,10554,Confections,Pavlova,17.45,30,0.05
OTTIK,Ottilies Käseladen,Henriette Pfalzheim,Owner,5/30/1997,10554,Grains/Cereals,Tunnbröd,9,20,0.05
OTTIK,Ottilies Käseladen,Henriette Pfalzheim,Owner,5/30/1997,10554,Confections,Tarte au sucre,49.3,20,0.05
OTTIK,Ottilies Käseladen,Henriette Pfalzheim,Owner,5/30/1997,10554,Condiments,Original Frankfurter grüne Soße,13,10,0.05
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,6/2/1997,10555,Produce,Tofu,23.25,30,0.2
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,6/2/1997,10555,Confections,Teatime Chocolate Biscuits,9.2,35,0.2
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,6/2/1997,10555,Beverages,Guaraná Fantástica,4.5,18,0.2
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,6/2/1997,10555,Produce,Manjimup Dried Apples,53,20,0.2
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,6/2/1997,10555,Grains/Cereals,Gnocchi di nonna Alice,38,40,0.2
SIMOB,Simons bistro,Jytte Petersen,Owner,6/3/1997,10556,Dairy Products,Mozzarella di Giovanni,34.8,24,0
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,6/3/1997,10557,Grains/Cereals,Wimmers gute Semmelknödel,33.25,30,0
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,6/3/1997,10557,Beverages,Rhönbräu Klosterbier,7.75,20,0
AROUT,Around the Horn,Thomas Hardy,Sales Representative,6/4/1997,10558,Confections,Zaanse koeken,9.5,25,0
AROUT,Around the Horn,Thomas Hardy,Sales Representative,6/4/1997,10558,Produce,Manjimup Dried Apples,53,20,0
AROUT,Around the Horn,Thomas Hardy,Sales Representative,6/4/1997,10558,Grains/Cereals,Filo Mix,7,30,0
AROUT,Around the Horn,Thomas Hardy,Sales Representative,6/4/1997,10558,Meat/Poultry,Perth Pasties,32.8,18,0
AROUT,Around the Horn,Thomas Hardy,Sales Representative,6/4/1997,10558,Seafood,Röd Kaviar,15,3,0
BLONP,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,6/5/1997,10559,Seafood,Jack's New England Clam Chowder,9.65,12,0.05
BLONP,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,6/5/1997,10559,Meat/Poultry,Pâté chinois,24,18,0.05
FRANK,Frankenversand,Peter Franken,Marketing Manager,6/6/1997,10560,Seafood,Nord-Ost Matjeshering,25.89,20,0
FRANK,Frankenversand,Peter Franken,Marketing Manager,6/6/1997,10560,Confections,Tarte au sucre,49.3,15,0.25
FOLKO,Folk och fä HB,Maria Larsson,Owner,6/6/1997,10561,Condiments,Gula Malacca,19.45,10,0
FOLKO,Folk och fä HB,Maria Larsson,Owner,6/6/1997,10561,Produce,Manjimup Dried Apples,53,50,0
REGGC,Reggiani Caseifici,Maurizio Moroni,Sales Associate,6/9/1997,10562,Dairy Products,Geitost,2.5,20,0.1
REGGC,Reggiani Caseifici,Maurizio Moroni,Sales Associate,6/9/1997,10562,Confections,Tarte au sucre,49.3,10,0.1
RICAR,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,6/10/1997,10563,Seafood,Inlagd Sill,19,25,0
RICAR,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,6/10/1997,10563,Grains/Cereals,Filo Mix,7,70,0
RATTC,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,6/10/1997,10564,Meat/Poultry,Alice Mutton,39,16,0.05
RATTC,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,6/10/1997,10564,Dairy Products,Gorgonzola Telino,12.5,6,0.05
RATTC,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,6/10/1997,10564,Meat/Poultry,Pâté chinois,24,25,0.05
MEREP,Mère Paillarde,Jean Fresnière,Marketing Assistant,6/11/1997,10565,Beverages,Guaraná Fantástica,4.5,25,0.1
MEREP,Mère Paillarde,Jean Fresnière,Marketing Assistant,6/11/1997,10565,Grains/Cereals,Wimmers gute Semmelknödel,33.25,18,0.1
BLONP,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,6/12/1997,10566,Dairy Products,Queso Cabrales,21,35,0.15
BLONP,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,6/12/1997,10566,Seafood,Carnarvon Tigers,62.5,18,0.15
BLONP,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,6/12/1997,10566,Beverages,Lakkalikööri,18,10,0
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,6/12/1997,10567,Dairy Products,Gorgonzola Telino,12.5,60,0.2
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,6/12/1997,10567,Produce,Manjimup Dried Apples,53,3,0
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,6/12/1997,10567,Dairy Products,Raclette Courdavault,55,40,0.2
GALED,Galería del gastrónomo,Eduardo Saavedra,Marketing Manager,6/13/1997,10568,Seafood,Ikura,31,5,0
RATTC,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,6/16/1997,10569,Dairy Products,Gorgonzola Telino,12.5,35,0.2
RATTC,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,6/16/1997,10569,Beverages,Lakkalikööri,18,30,0
MEREP,Mère Paillarde,Jean Fresnière,Marketing Assistant,6/17/1997,10570,Dairy Products,Queso Cabrales,21,15,0.05
MEREP,Mère Paillarde,Jean Fresnière,Marketing Assistant,6/17/1997,10570,Grains/Cereals,Gnocchi di nonna Alice,38,60,0.05
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,6/17/1997,10571,Produce,Tofu,23.25,11,0.15
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,6/17/1997,10571,Grains/Cereals,Singaporean Hokkien Fried Mee,14,28,0.15
BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,6/18/1997,10572,Confections,Pavlova,17.45,12,0.1
BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,6/18/1997,10572,Dairy Products,Mascarpone Fabioli,32,10,0.1
BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,6/18/1997,10572,Seafood,Boston Crab Meat,18.4,50,0
BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,6/18/1997,10572,Beverages,Rhönbräu Klosterbier,7.75,15,0.1
ANTON,Antonio Moreno Taquería,Antonio Moreno,Owner,6/19/1997,10573,Meat/Poultry,Alice Mutton,39,18,0
ANTON,Antonio Moreno Taquería,Antonio Moreno,Owner,6/19/1997,10573,Beverages,Sasquatch Ale,14,40,0
ANTON,Antonio Moreno Taquería,Antonio Moreno,Owner,6/19/1997,10573,Meat/Poultry,Perth Pasties,32.8,25,0
TRAIH,Trail's Head Gourmet Provisioners,Helvetius Nagy,Sales Associate,6/19/1997,10574,Dairy Products,Geitost,2.5,14,0
TRAIH,Trail's Head Gourmet Provisioners,Helvetius Nagy,Sales Associate,6/19/1997,10574,Seafood,Boston Crab Meat,18.4,2,0
TRAIH,Trail's Head Gourmet Provisioners,Helvetius Nagy,Sales Associate,6/19/1997,10574,Confections,Tarte au sucre,49.3,10,0
TRAIH,Trail's Head Gourmet Provisioners,Helvetius Nagy,Sales Associate,6/19/1997,10574,Grains/Cereals,Wimmers gute Semmelknödel,33.25,6,0
MORGK,Morgenstern Gesundkost,Alexander Feuer,Marketing Assistant,6/20/1997,10575,Dairy Products,Raclette Courdavault,55,12,0
MORGK,Morgenstern Gesundkost,Alexander Feuer,Marketing Assistant,6/20/1997,10575,Condiments,Vegie-spread,43.9,6,0
MORGK,Morgenstern Gesundkost,Alexander Feuer,Marketing Assistant,6/20/1997,10575,Dairy Products,Mozzarella di Giovanni,34.8,30,0
MORGK,Morgenstern Gesundkost,Alexander Feuer,Marketing Assistant,6/20/1997,10575,Beverages,Lakkalikööri,18,10,0
TORTU,Tortuga Restaurante,Miguel Angel Paolino,Owner,6/23/1997,10576,Beverages,Chai,18,10,0
TORTU,Tortuga Restaurante,Miguel Angel Paolino,Owner,6/23/1997,10576,Dairy Products,Gorgonzola Telino,12.5,20,0
TORTU,Tortuga Restaurante,Miguel Angel Paolino,Owner,6/23/1997,10576,Condiments,Gula Malacca,19.45,21,0
TRAIH,Trail's Head Gourmet Provisioners,Helvetius Nagy,Sales Associate,6/23/1997,10577,Beverages,Chartreuse verte,18,10,0
TRAIH,Trail's Head Gourmet Provisioners,Helvetius Nagy,Sales Associate,6/23/1997,10577,Beverages,Rhönbräu Klosterbier,7.75,20,0
TRAIH,Trail's Head Gourmet Provisioners,Helvetius Nagy,Sales Associate,6/23/1997,10577,Condiments,Original Frankfurter grüne Soße,13,18,0
BSBEV,B's Beverages,Victoria Ashworth,Sales Representative,6/24/1997,10578,Beverages,Steeleye Stout,18,20,0
BSBEV,B's Beverages,Victoria Ashworth,Sales Representative,6/24/1997,10578,Grains/Cereals,Ravioli Angelo,19.5,6,0
LETSS,Let's Stop N Shop,Jaime Yorres,Owner,6/25/1997,10579,Condiments,Genen Shouyu,15.5,10,0
